stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total
ST-3124,3925. 중앙유통단지 앞 B,28,1,37.50127029,126.87678528,29
ST-3182,3927. 구로월드아파트 앞,9,0,37.50519562,126.87619019,9
ST-3195,3928.고척아이파크아파트 106동 앞,21,1,37.49801254,126.8609848,22
ST-3194,3929. 고척아이파크아파트 205동 앞,12,0,37.50108719,126.86045837,12
ST-3189,3930. 온수역 2번 출구 앞,20,1,37.49179459,126.82500458,21
ST-3223,3931. 천왕역 3번 출구 뒤,20,0,37.48690414,126.83894348,20
ST-3222,3932. 개봉센트레빌레우스아파트 앞,5,2,37.49752045,126.85295105,7
ST-3237,3933. 오류동부골든아파트 후문 옆,11,0,37.49938202,126.84114075,11
ST-3225,3934. 철도교통관제센터 정문 앞,6,0,37.49708176,126.87788391,6
ST-3252,3935. 고대구로병원 앞,1,0,37.49312592,126.88424683,1
ST-2637,3956. 대륭테크노타운21차 앞,14,3,37.46557617,126.88724518,17
ST-2638,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,10,1,37.45739746,126.89341736,11
ST-2639,3959. 시흥사거리(시흥동 994-3 앞),6,1,37.45415115,126.90045166,7
ST-2641,3963. 에이스 하드웨어(시흥대로 396) 앞,2,0,37.46865845,126.89826202,2
ST-2642,3966. 독산역1번출구 B,1,1,37.46709442,126.88920593,2
ST-2893,3967. 혜명양로원 담장 옆(2),23,0,37.45191956,126.91375732,23
ST-2894,3968. 독산동 현대홈타운 금천과선교 앞,0,0,37.46222305,126.89181519,0
ST-2895,3969. 독산역 롯데캐슬 104동 앞,1,0,37.46239853,126.89175415,1
ST-2910,3970. 시흥4동주민센터 앞,3,0,37.45894241,126.90592957,3
ST-2911,3971. 순흥안씨묘 건너편,3,2,37.45838165,126.90807343,5
ST-2912,3972. 산기슭공원 앞,13,1,37.46272278,126.90721893,14
ST-2913,3973. 독산2동주민센터 앞,7,0,37.4632225,126.90357208,7
ST-2931,3974.  안천중학교,4,0,37.45936584,126.88677979,4
ST-3029,3975.현대시티아울렛 가산,7,0,37.47739792,126.88877869,7
ST-3032,3980. 금천현대홈타운 후문 서부샛길,1,1,37.46139526,126.89003754,2
ST-2932,3983. 금천구청역 1번 출구,16,1,37.45703506,126.89432526,17
ST-2999,3984. 가산롯데아이티캐슬,40,2,37.47636795,126.88083649,42
ST-2964,3985. 디폴리스 지식산업센터,34,0,37.48017502,126.87680054,34
ST-3196,3986.청년주택 독산동점,7,2,37.46754074,126.89282227,9
ST-3219,3987. LG전자가산A와 가산테라타워 사이,2,0,37.47520447,126.89012909,2
ST-3236,3988. 엘아르베뉴 102동 앞,3,1,37.47452545,126.88707733,4
ST-2698,4002. 상계주공 14단지 상가 앞,15,0,37.66963577,127.05970764,15
ST-2700,4004. 당고개입구오거리 당현천변,0,0,37.66260529,127.07557678,0
ST-2701,4005. 중계2차 한화꿈에그린 101동 인근,2,0,37.65955734,127.07525635,2
ST-2702,4007. 노원 을지대학교 병원,13,1,37.63666916,127.06969452,14
ST-2703,4008. 하계 어린이 공원,1,1,37.63341522,127.06916046,2
ST-2704,4009. 월계프라자,9,2,37.63284302,127.05213165,11
ST-2705,4011. 월계 센트럴 아이파크,19,1,37.62917328,127.05693054,20
ST-2706,4013. 중계 롯데마트,14,0,37.64584351,127.070755,14
ST-2707,4014. 당고개역 3번 출구,7,0,37.67030334,127.07884216,7
ST-2754,4016. 노원 마들스타디움,3,0,37.64530945,127.05744171,3
ST-2708,4017. 월계 청백1단지 아파트 정류장,17,1,37.63459396,127.05206299,18
ST-2709,4018. 상계주공15단지 버스정류소,3,0,37.66782761,127.05683899,3
ST-2710,4019. 상계주공10단지 버스정류소,0,0,37.66214371,127.05819702,0
ST-2711,4020. 중계동 성모빌딩 앞 ,2,0,37.65116119,127.07659149,2
ST-2712,4021. 중계본동 입구,8,1,37.64426041,127.08331299,9
ST-2713,4023. 월계역 1번 출구,8,6,37.63441086,127.05886841,14
ST-2714,4024. 꿈의숲 SK뷰 아파트,11,1,37.62045288,127.05445099,12
ST-2715,4025. 한천교 동편,4,1,37.62533569,127.07019043,5
ST-2716,4026. 상계주공1단지아파트,5,0,37.64795303,127.05793762,5
ST-2791,4027. 한내 행복발전소 옆,38,5,37.62741089,127.06214142,43
ST-2717,4028. 한일유앤아이아파트 105동 인근,11,0,37.65351868,127.07130432,11
ST-2718,4029. 청소년수련관 후문,12,1,37.6396637,127.06041718,13
ST-2729,4031. 청암예술학교 앞,25,1,37.65153503,127.07327271,26
ST-2719,4032. 불암주유소 앞,4,0,37.65149689,127.07704163,4
ST-2720,4033. 녹천역 4번 출구 옆,12,0,37.64292908,127.05194855,12
ST-2804,4035. 휴플러스 수락한신아파트 101동 앞,1,0,37.674366,127.05947113,1
ST-2792,4036. 하계역 6번출구,12,3,37.63793945,127.06715393,15
ST-2835,4037. 물넘이교,5,0,37.65408325,127.07195282,5
ST-2859,4039. 서울시 북부여성발전센터,5,0,37.64304352,127.06213379,5
ST-2861,4040. 공릉로 26길,8,4,37.61965561,127.08146667,12
ST-2896,4041. 공릉역3번출구,5,0,37.62500381,127.07301331,5
ST-2914,4042. 상계문화정보도서관,4,0,37.67851257,127.05174255,4
ST-2954,4043. 상계주공13단지 1301동,0,1,37.66674042,127.06388855,1
ST-2955,4044. 공릉산 백세문 입구,2,0,37.62812042,127.08548737,2
ST-2971,4045. 은하수 공원,2,1,37.63000488,127.0440979,3
ST-2722,4054. 창동한신아파트 버스정류소,2,0,37.64601898,127.03527069,2
ST-2723,4058. 다락원체육공원 전망대 입구,11,0,37.69101334,127.04916382,11
ST-2724,4062. 평화도봉공원 주변,21,0,37.66252136,127.04270935,21
ST-2725,4064. 신창아파트 입구 앞,2,0,37.64051056,127.04082489,2
ST-2726,4065. 창동역 1번출구 앞,16,2,37.65373611,127.04929352,18
ST-2730,4073.방아골종합사회복지관,6,0,37.66927338,127.03243256,6
ST-2727,4074. 도봉구육아종합지원센터(창동),6,0,37.63342667,127.04116058,6
ST-2549,4076. 도봉통합복지센터 뒤 중랑천 변,3,0,37.65999603,127.05127716,3
ST-2799,4077. 도봉제1교,5,0,37.67984772,127.05038452,5
ST-2849,4078. 원당공원 앞,1,0,37.65854645,127.02767944,1
ST-2967,4080. 창동주공19단지앞 ,2,0,37.65250778,127.05227661,2
ST-3026,4083.도봉아이나라도서관 앞,5,2,37.65898895,127.04973602,7
ST-3050,4084. 도봉동실내스포츠센터,12,1,37.68125534,127.05047607,13
ST-3091,4086. 도봉로 534,9,0,37.6529541,127.03754425,9
ST-3092,4087. 우이교 교차로,1,0,37.6432457,127.03160095,1
ST-3093,4088. 김근태도서관,19,0,37.68750763,127.04263306,19
ST-3119,4089. 동부센트레빌 앞,10,0,37.66299057,127.03864288,10
ST-3175,4090. 녹천교 앞 사거리,0,0,37.64564514,127.05459595,0
ST-3172,4091. 방학역2번출구,14,0,37.66922379,127.04441833,14
ST-3177,4092. 도봉경찰서 교차로,3,1,37.65265656,127.05309296,4
ST-3197,4094.도봉여성센터,10,0,37.66334915,127.03045654,10
ST-3269,4095. 방학브라운스톤아파트,6,0,37.66289139,127.04540253,6
ST-2496,4102. 휘경1동주민센터 앞,12,0,37.59286499,127.06555939,12
ST-2497,4103. 휘경sk뷰아파트 앞,21,0,37.59383774,127.06781769,21
ST-2498,4104. 외대앞역 교차로,2,0,37.59436417,127.06459808,2
ST-2499,4105. 서울교통공사사거리 교통섬,5,0,37.56324005,127.05799103,5
ST-2500,4107. 장안동근린공원 입구,25,1,37.57744217,127.0719223,26
ST-2501,4108. 답십리파크자이아파트 앞,2,2,37.5676918,127.05789185,4
ST-2502,4110. 용두롯데캐슬리치아파트 앞,0,0,37.57958603,127.03024292,0
ST-2504,4113. 한국국방연구원 앞,11,3,37.59139633,127.04029846,14
ST-2560,4114. 휘경여중고삼거리,14,0,37.58392334,127.06827545,14
ST-2505,4116. 이문e편한세상아파트 앞,7,0,37.60460281,127.06692505,7
ST-2506,4117. 휘경119안전센터 앞,18,2,37.59087372,127.06536102,20
ST-2507,4121. 서울문화재단 앞,13,5,37.57130051,127.03362274,18
ST-2508,4122. 청계9가교차로 앞,1,0,37.57014847,127.02992249,1
ST-2509,4123. 배봉초교 교차로,14,6,37.57846832,127.06689453,20
ST-3155,4128.  종암초등학교 뒤(새울센스빌),6,0,37.58265686,127.03196716,6
ST-3165,4131. 베네스트 오피스텔 앞,0,0,37.57817078,127.03170013,0
ST-3173,4132. 이문삼익아파트 앞,2,0,37.5963974,127.06776428,2
ST-3198,4133.래미안허브리츠아파트 앞,5,1,37.57426071,127.0354538,6
ST-3206,4134. 제기동 현대아파트 앞,5,0,37.57994843,127.0353241,5
ST-3258,4135. 삼성생명 앞,6,1,37.57902145,127.04224396,7
ST-3286,4136. 롯데캐슬SKY-L65 D동 앞,1,5,37.5776329,127.04463959,6
ST-3286,4136. 롯데캐슬SKY-L65 D동 앞,1,5,37.5776329,127.04463959,6
ST-2649,4152. 상도효성해링턴플레이스,2,0,37.50543213,126.94151306,2
ST-2650,4153. 흑석동효사정앞,7,3,37.51120377,126.96128082,10
ST-2651,4158. 노량진근린공원,8,6,37.50680542,126.92850494,14
ST-2652,4162. 노량진1동 청소년독서실,10,0,37.50785828,126.94713593,10
ST-2653,4167. 구로교 아래,7,0,37.48500824,126.90350342,7
ST-2654,4169. 신대방삼거리,17,3,37.49845505,126.92797852,20
ST-2827,4173. 중대후문 마을버스정류장,6,4,37.50444412,126.95025635,10
ST-2803,4175. 대방역2번출구,2,2,37.51262665,126.92741394,4
ST-3064,4177. 롯데캐슬 101동 앞,0,2,37.50157547,126.94590759,2
ST-3065,4178. 이수성결교회 옆,5,0,37.49814987,126.98368835,5
ST-3105,4179. 보라매병원역 1번출구,35,11,37.49322128,126.9234314,46
ST-3106,4180. 흑석동주민센터 입구,6,1,37.50682831,126.96673584,7
ST-3117,4181. 보라매공원역 2번출구,0,0,37.49582291,126.91781616,0
ST-2528,4202. 프런트원(공덕역4번출구 앞),4,4,37.54585266,126.95259857,8
ST-2530,4206. 광흥창역5번출구,1,0,37.54737854,126.931633,1
ST-2531,4207. 아만티호텔 앞,5,4,37.5573082,126.91885376,9
ST-2532,4208. 스타벅스(동교동) 앞,23,3,37.5566597,126.91986847,26
ST-2533,4210. 가좌행복주택 앞,1,7,37.56949234,126.91184235,8
ST-2534,4211. 시석빌딩 앞,3,0,37.5483017,126.91671753,3
ST-2535,4212. 한화오벨리스크 앞,0,0,37.58332062,126.88156128,0
ST-2536,4213. 마포구중앙도서관 정문 앞,0,0,37.56415558,126.90814972,0
ST-2537,4214. JTBC 앞,28,1,37.57730484,126.8901825,29
ST-2874,4216. 망원정 앞,2,0,37.5500679,126.90480042,2
ST-2905,4217. 한강공원 망원나들목,12,6,37.55557632,126.89688873,18
ST-2974,4218. 디지털매직스페이스,27,4,37.58119965,126.88957977,31
ST-2975,4220. 신촌 청년주택,4,0,37.54985428,126.93203735,4
ST-2976,4221. 솔리스타오피스텔(공덕동주민센터),14,0,37.55015945,126.96052551,14
ST-3008,4222. 서울디자인고등학교 앞,7,1,37.54568481,126.94676971,8
ST-2977,4224. 서부운전면허시험장,1,1,37.57892227,126.882164,2
ST-2978,4226. 마포프레스티지자이 1,0,0,37.55152893,126.94669342,0
ST-2979,4233. 코오롱아파트사거리,0,3,37.56303787,126.9214325,3
ST-2980,4234. 에스테반,6,1,37.54891968,126.95951843,7
ST-2981,4238. 상암한샘빌딩앞,6,1,37.57649231,126.89867401,7
ST-2983,4240. 아현문화건강센터,0,0,37.55235291,126.95147705,0
ST-3017,4244. 당인리발전소 공원 앞,4,2,37.54529572,126.91764832,6
ST-3019,4246. 상수역새마을금고,0,0,37.54758835,126.92464447,0
ST-3020,4247. 서울서부지방법원등기국앞,1,1,37.55184937,126.95478058,2
ST-3021,4248. 신촌 교보빌딩,1,0,37.5560112,126.94034576,1
ST-2561,4253. 홍은도담도서관,4,0,37.60169601,126.94916534,4
ST-2897,4255. 래미안 루센티아 아파트 108동 앞,0,0,37.57504272,126.91736603,0
ST-2990,4262. 서대문자연사박물관 입구,0,0,37.57540131,126.93544006,0
ST-3033,4264. 홍남교 버스정류장,3,2,37.57675552,126.92827606,5
ST-3034,4265. 안산초등학교 앞,0,0,37.57987976,126.95230103,0
ST-3027,4266.국민연금공단충정로사옥,1,1,37.56184769,126.96414948,2
ST-3051,4267. 서대문역 2번 출구,4,2,37.56599045,126.96607208,6
ST-3062,4269. 연희IC 남측,3,3,37.56355667,126.92827606,6
ST-3139,4270. 우국한마음 아파트 맞은편,7,3,37.57913971,126.93450928,10
ST-3107,4271. 충정로역 1번 출구,0,0,37.55942535,126.96305847,0
ST-3113,4272. 홍남교 사거리,1,1,37.57601929,126.92683411,2
ST-3114,4273. 홍연2교 사거리,0,2,37.57716751,126.92906189,2
ST-3140,4274. 신촌 파랑고래 입구,6,0,37.55687714,126.93603516,6
ST-3202,4275.농협생명본사빌딩 서관,1,1,37.56233597,126.96909332,2
ST-2655,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),2,1,37.47171783,127.03888702,3
ST-2656,4304. 서울고앞,3,2,37.48339462,127.00736237,5
ST-2657,4305. 서일스포츠센터,0,1,37.49801636,127.02222443,1
ST-2658,4306. 서래공원 앞,19,2,37.50150681,127.003479,21
ST-2659,4307. 고투몰 gate 15옆,1,10,37.50723267,127.00945282,11
ST-2661,4309. 서초케이타운앞,1,0,37.45766449,127.05931854,1
ST-2662,4310. 염곡동(염통골) 입구,4,0,37.46220779,127.04867554,4
ST-2663,4312. 반포미도2차아파트 옆,5,1,37.50320435,127.00653076,6
ST-2664,4313. 반포종합운동장,6,4,37.49979782,126.99646759,10
ST-2665,4314. 탑성마을 버스정거장 옆,3,3,37.45916748,127.05544281,6
ST-2666,4315. 이투스교육 앞,5,3,37.48389053,127.02905273,8
ST-2667,4316. 고속터미널역 3번출구,7,2,37.50365829,127.0059433,9
ST-2668,4317. 양재근린공원,3,2,37.47039795,127.0424118,5
ST-2669,4318. 방배역 2번 출구,9,1,37.48116684,126.99758911,10
ST-2562,4319. 삼성전자R&D어린이집 뒤,6,0,37.46559143,127.02184296,6
ST-2570,4320. 신영체르니 아파트,17,4,37.47901154,127.04144287,21
ST-2853,4322.서울추모공원 입구,9,0,37.45429993,127.04283142,9
ST-2875,4323. 내곡도서관,14,4,37.45199966,127.05391693,18
ST-2934,4324. 세화고등학교,0,3,37.50209427,126.99147034,3
ST-3009,4327. 몽마르뜨공원입구,3,0,37.4928894,127.0026474,3
ST-2962,4329. SC제일은행 양재동지점 앞,0,0,37.48573685,127.03315735,0
ST-3086,4332. 이수교차로,2,6,37.49817276,126.98448181,8
ST-3144,4333. 서울고등학교 건너편,1,1,37.48285294,127.00597382,2
ST-3157,4334. 인재개발원 데이터센터,1,3,37.4801178,127.02180481,4
ST-3180,4336. 서울교육청 교육연수원 앞,0,4,37.473423,126.99777222,4
ST-3181,4337. 우면산등산로 입구,0,0,37.47691727,127.00611115,0
ST-3216,4338.새정이마을버스정류장 앞,3,2,37.43474579,127.06594849,5
ST-3220,4340. 방배래미안아트힐아파트 앞,0,0,37.47730637,127.00592041,0
ST-3221,4341. 영동1교 북단,24,0,37.47555923,127.03826141,24
ST-3257,4343. 헌인릉 입구,6,0,37.46066284,127.08129883,6
ST-2466,4353. 코오롱디지털타워 3차앞,8,0,37.54655838,127.04998779,8
ST-2467,4360. 르노삼성자동차 성수사업소 앞,35,2,37.54824448,127.05957794,37
ST-2468,4362. 행당중학교 후문,7,0,37.5540123,127.04154968,7
ST-2856,4363. 신금호역 2번출구 앞,0,0,37.55507278,127.01988983,0
ST-2787,4367. kt 행당빌딩 앞,3,1,37.55862045,127.03435516,4
ST-2834,4370. 성동교 사거리,13,1,37.55141449,127.04475403,14
ST-3002,4373. 서울숲 지식산업센터,36,2,37.54127502,127.04849243,38
ST-3003,4377. 우영테크노센터 앞,56,1,37.54332352,127.05971527,57
ST-3042,4381. 더스페이스타워 앞,24,1,37.55140305,127.04636383,25
ST-3043,4382. 페코텍글로벌허브빌딩 앞,0,4,37.54753494,127.06682587,4
ST-3044,4383. 푸조비즈타워 앞,22,3,37.54808044,127.06461334,25
ST-3099,4385. 용답동 우체국 주변,11,2,37.56168747,127.06151581,13
ST-3120,4386. 현대자동차 동부서비스센터 주변,9,1,37.546978,127.05796814,10
ST-3121,4387. 성수역 1번출구 주변,5,0,37.54555893,127.05336761,5
ST-3136,4388. 하우스디세종타워 앞,37,0,37.54644394,127.05332184,37
ST-3205,4389. 서울숲역3번출구,4,2,37.54255676,127.04423523,6
ST-3228,4390. 신답역 1번출구,4,1,37.57045364,127.04694366,5
ST-3267,4392. 답십리역 6번출구,7,4,37.56678009,127.05233002,11
ST-3265,4393. 상원삼거리 장안철교 아래,28,2,37.55105209,127.05222321,30
ST-3277,4394.서울시립24시간게스트하우스,23,0,37.55433273,127.05822754,23
ST-2731,4406. 장곡초등학교 앞,2,1,37.61745453,127.04844666,3
ST-2793,4408. 돌곶이역 앞,21,4,37.61131287,127.0575943,25
ST-2898,4411. 동산어린이공원 앞,13,6,37.60623932,127.03466034,19
ST-2935,4414. 안암역 3번 출구,5,1,37.58625031,127.03095245,6
ST-2970,4415. 미아초교버스승강장,0,0,37.61207962,127.02198029,0
ST-3045,4417. 성북청소년문화의집,3,0,37.61566925,127.00876617,3
ST-3046,4418. 종암동 동덕여대 제2생활관 앞,10,4,37.60108948,127.03331757,14
ST-3038,4419. 성북구 한예종 캠퍼스 본관,0,0,37.60665131,127.05618286,0
ST-3039,4420. 성북구 한예종 캠퍼스 별관,39,2,37.60289764,127.05847931,41
ST-3158,4421. 롯데캐슬클라시아 입구 앞,0,1,37.6069603,127.02606964,1
ST-3203,4423.현대백화점 미아점,1,0,37.60884857,127.02845764,1
ST-3264,4425. 하늘채코오롱아파트 앞,21,0,37.61924744,127.04558563,21
ST-2571,4452. 삼성SDS,64,1,37.51633835,127.09985352,65
ST-2572,4453. 위례중앙푸르지오 201동 앞,11,0,37.47434616,127.14326477,11
ST-2619,4454. 위례 포레샤인 1809동 부근,5,2,37.48687744,127.1526947,7
ST-2574,4457. 아산병원 기숙사 부근,84,0,37.52478027,127.10913086,84
ST-2575,4458. 가락2동주민센터 인근,1,0,37.49917603,127.12589264,1
ST-2576,4460. 올림픽훼미리아파트 112동 앞,24,4,37.48807144,127.11863708,28
ST-2577,4461. 한양3차아파트 3동 앞,0,0,37.50585175,127.12194061,0
ST-2578,4462. 가락중학교 앞,2,0,37.50223541,127.11728668,2
ST-2579,4463. 방이역 2번 출구,11,1,37.50801468,127.12594604,12
ST-2580,4464. 올림픽공원 북2문 A,4,2,37.52357483,127.12804413,6
ST-2581,4465. 건영아파트앞 사거리,1,2,37.48245621,127.12460327,3
ST-2583,4468. 가락1동주민센터 ,19,3,37.49579239,127.10811615,22
ST-2584,4469. 거여동 어울림아파트  102동앞,1,1,37.49198532,127.14373016,2
ST-2585,4472. 송파파크데일 1단지 115동 건너편,1,0,37.49763107,127.15966797,1
ST-2586,4473. 마천금호어울림 1차 102동앞,0,0,37.49808884,127.15429688,0
ST-2587,4474. 가락현대 1차 11동 앞,2,1,37.49146652,127.12664032,3
ST-2588,4475. 송파파인타운 4단지 403동,4,2,37.48174286,127.12878418,6
ST-2589,4478. 문정근린공원2,1,0,37.4861145,127.12667084,1
ST-2590,4479. 문정중학교,0,0,37.48827362,127.1306839,0
ST-2591,4480. 가락시장 남1문 사거리,2,2,37.49201584,127.11745453,4
ST-2592,4481. 올림픽공원 북2문 B,19,8,37.52397537,127.12751007,27
ST-2593,4483. 잠실나들목4,0,1,37.5161171,127.08466339,1
ST-2594,4484. 잠실나루역4번출구뒤,2,0,37.52080917,127.10362244,2
ST-2595,4485. 잠실나루역 고가하부,0,0,37.51988602,127.1043396,0
ST-2596,4486. 홈플러스 잠실점,23,2,37.51613998,127.103508,25
ST-2597,"4488. 문현중,고등학교 사이",11,0,37.48051071,127.12862396,11
ST-2598,4490. 송파파인타운 10단지 1005동,3,0,37.4777832,127.13205719,3
ST-2599,4491. 장지역 1번출구,11,0,37.47953415,127.12678528,11
ST-2600,4493. 마천사거리 2,20,2,37.49900436,127.14694214,22
ST-2601,4496. 잠실 파크리오 120동 앞,1,0,37.51921082,127.10794067,1
ST-2602,4497. 아시아선수촌아파트 교차로,3,1,37.50679016,127.07926941,4
ST-2603,4499. 세양청마루 101동 앞,1,0,37.49236679,127.1365509,1
ST-2759,4507. 신정제일시장,9,1,37.52124786,126.85495758,10
ST-2760,4508. 유원목동아파트 103동 앞,9,0,37.52109528,126.87320709,9
ST-2761,4509. 서울영상고교 입구,29,1,37.52198029,126.85928345,30
ST-2762,4510. 신정네거리역 교차로,8,0,37.52175903,126.85228729,8
ST-2763,4512. 목동13_14단지 사거리,20,0,37.5140686,126.86998749,20
ST-2764,4514. 목동성당 앞,31,1,37.52319717,126.86930084,32
ST-2765,4515. 동문굿모닝탑,40,4,37.51481247,126.86117554,44
ST-2767,4517. 성보하이드로빌딩,13,1,37.52893829,126.83312225,14
ST-2768,4518. 청기와빌딩,11,0,37.52011108,126.84474945,11
ST-2769,4519. 양원보도육교,15,0,37.53924561,126.8237381,15
ST-2770,4520. 대성유니드아파트,89,2,37.52091599,126.84095764,91
ST-2771,4522. 신곡시장,48,0,37.51779556,126.84161377,48
ST-2772,4523. 구립양천어르신요양센터,30,2,37.51351166,126.82681274,32
ST-2773,4526. 목동아파트2단지 222동 앞,10,0,37.53968811,126.87498474,10
ST-2774,4527. 목동신시가지아파트6단지,28,3,37.53684616,126.88475037,31
ST-2692,4528. 양천구청역 1번출구,4,0,37.51292038,126.8667984,4
ST-2794,4530. 방아다리어린이공원,19,1,37.53936005,126.82886505,20
ST-2844,4531. 목동아파트 613동 앞,2,0,37.53315735,126.88408661,2
ST-2879,4532. 목동현대아파트 후문 앞,20,3,37.5221405,126.87805939,23
ST-2960,4535. 목동12단지 아파트,4,0,37.51412201,126.86040497,4
ST-2961,4536. 양천해누리체육공원,49,2,37.51174164,126.8738327,51
ST-3047,4537. 서울남부지방검찰청 후문 ,9,2,37.52164078,126.86555481,11
ST-3048,4538. 양천공영차고지,29,2,37.50922012,126.8371582,31
ST-3059,4539. 목동7단지아파트 A상가,17,0,37.52624512,126.86578369,17
ST-3104,4540. 목동역 3번 출구,43,1,37.52653122,126.86445618,44
ST-3089,4541. 갈산문화예술센터,12,1,37.51097488,126.86984253,13
ST-3146,4542. 월정초 사거리,25,0,37.53642654,126.83341217,25
ST-3163,4543. 오목교역 6번 출구,41,0,37.5236702,126.87567139,41
ST-3215,4544.경창시장,32,1,37.52399445,126.84213257,33
ST-3224,4545. 청소년음악센터,6,1,37.51061249,126.84261322,7
ST-3227,4546. 목동운동장 주경기장,10,1,37.53002167,126.88219452,11
ST-2806,4552. 코레일유통본사,5,0,37.52617645,126.90197754,5
ST-2807,4553. 당산삼성2차아파트,18,1,37.52762222,126.89863586,19
ST-2808,4555. 대림우성2차아파트,15,3,37.49519348,126.900177,18
ST-2563,4556. 리버뷰신안인스빌1차 후문,2,0,37.51374817,126.88851166,2
ST-2564,4557. 리버뷰신안인스빌2차 후문,4,1,37.51288223,126.89026642,5
ST-2809,4558. 대영중고 후문,11,8,37.50545502,126.90626526,19
ST-2810,4559. 신길역 2번출구,13,1,37.51756287,126.91698456,14
ST-2811,4560. 양평동성원아파트,5,3,37.53419113,126.893013,8
ST-2812,4561. 양평역 1번출구,10,0,37.52572632,126.88600159,10
ST-2813,4563. 여의도 은하아파트,6,1,37.51850891,126.93448639,7
ST-2814,4564. 63스퀘어,34,1,37.52070999,126.93965912,35
ST-2815,4565. 영등포 신세계백화점,39,0,37.51803589,126.90364838,39
ST-2816,4566. 대림성원상떼빌아파트,12,4,37.5038414,126.89615631,16
ST-2817,4567. 한림대학교 강남성심병원 신관,22,3,37.49128342,126.90802002,25
ST-2818,4568. 영등포로터리,0,2,37.51874924,126.91220856,2
ST-2819,4569. 힐스테이트클래시안아파트,3,0,37.50508881,126.91334534,3
ST-2820,4571. 문래동롯데캐슬아파트,6,0,37.51800156,126.88459778,6
ST-2821,4573. 두산위브아파트,1,0,37.51470184,126.91213989,1
ST-2822,4574. 영등포시장역 포레나영등포,4,0,37.52341461,126.90540314,4
ST-2823,4575. 대림동 e편한세상영등포아델포레,2,1,37.49582291,126.90835571,3
ST-2800,4576.보라매sk뷰 108동 앞,24,2,37.50160599,126.91744995,26
ST-2801,4578.보라매sk뷰,4,1,37.50400543,126.92028046,5
ST-2643,4579. 국회의사당 본관,12,0,37.5325737,126.91404724,12
ST-2644,4580. 국회제2의원회관,19,2,37.52974701,126.91316986,21
ST-2645,4581. 국회소통관,17,0,37.53050232,126.9128952,17
ST-2646,4582. 국회도서관,12,0,37.53054047,126.91817474,12
ST-2647,4583. 의정관,12,0,37.53214645,126.91747284,12
ST-2648,4584. 국회2문,6,0,37.52864075,126.91510773,6
ST-2694,4585. 국회6문,11,0,37.53271866,126.91799164,11
ST-2852,4588.양남사거리2,26,2,37.52194977,126.8904953,28
ST-2899,4589. KRX한국거래소(1),18,1,37.52347946,126.92711639,19
ST-2901,4591. 신길자이아파트,1,0,37.50601196,126.91588593,1
ST-2902,4592. 신길우성4차아파트,9,3,37.51283264,126.91763306,12
ST-2920,4594. 양평교 영등포대여소,24,4,37.53972626,126.8903656,28
ST-2958,4598. 오목교 동측 지하보도,5,0,37.52364349,126.88183594,5
ST-2959,4599. 대림우성아파트 사거리,6,0,37.49484634,126.90029144,6
ST-3011,4600. 영등포구 총괄 우체국,4,0,37.52915192,126.89447784,4
ST-3030,4601.양평역2번출구 뒤,0,0,37.5255661,126.88584137,0
ST-2436,4602. 숙명여대앞 버스정류소 주변,1,3,37.54498672,126.96430206,4
ST-2866,4603. 한강GS에클라트 건너편 교통섬,0,3,37.53200531,126.95555878,3
ST-2437,4604. 원효로다목적체육관 앞,25,1,37.5332222,126.95723724,26
ST-2438,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",3,0,37.51758957,126.95922089,3
ST-2439,4607. 국립중앙박물관 -용산가족공원 앞,7,1,37.52087784,126.97971344,8
ST-2440,4608. 국립중앙박물관 정문 앞,7,4,37.52145767,126.97767639,11
ST-2441,4609. 파크타워 104동 앞,1,0,37.52330017,126.97206116,1
ST-2442,4610. 한남나인원 105동 앞,6,1,37.53591919,127.00541687,7
ST-2443,4611. 국제루터교회 앞,4,1,37.54143906,127.00376129,5
ST-2444,"4612. 한남 준 J,FSS 앞",2,0,37.53749847,127.00084686,2
ST-2445,4613. 서울갤러리아 앞,0,3,37.53597641,126.99937439,3
ST-2446,4615. 크라운호텔앞 버스정류소,1,2,37.53030014,126.99137878,3
ST-2447,4616. 신용산지하차도 앞,1,1,37.53248215,126.96411896,2
ST-2448,4617. 동원베네스트 건너편,1,2,37.52761078,126.95511627,3
ST-2449,4618. 풍전아파트 건너편,6,2,37.53237915,126.95252991,8
ST-2450,4619. 한강트럼프월드3차 앞,4,0,37.52301788,126.96240997,4
ST-2451,4620. 삼각지역 14번 출구 앞(교통섬),3,3,37.53528595,126.97408295,6
ST-3054,4621. 남산도서관 앞,2,0,37.55240631,126.98201752,2
ST-2452,4622. 한강중학교 앞 버스정류장,3,0,37.5251503,126.99208832,3
ST-2453,4623. 라인프랜즈이태원점 앞,2,4,37.53453064,126.99619293,6
ST-2469,4625. 용산공원갤러리앞,6,1,37.5393219,126.97319031,7
ST-2455,4627. 효창공원앞역 5번출구 옆,0,0,37.53851318,126.96355438,0
ST-2456,4629. 한강초교보도육교 앞,2,1,37.52544022,126.96459961,3
